,Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CategoryOfMaterial,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,Unnamed: 20,Unnamed: 21,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized),Unnamed: 29,Unnamed: 30
1066,delete,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,VISUAL MATERIALS,33,Type of visual material,,,a,Art original,,,,,,,http://rdaregistry.info/Elements/m/P30001,has carrier type,STRUCTURED/IRI,,https://doi.org/10.6069/uwlswd.qgc0-9r48#a,,"From RDA to MARC mapping: rdam:P30001 rdakit:hasM21 ""MARC 21 Bibliographic 008 /33 [identifier] (visual materials)"" .",,
1067,reviewed,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,VISUAL MATERIALS,33,Type of visual material,,,a,Art original,,,,,,,http://rdaregistry.info/Elements/m/P30335,has category of manifestation,IRI,,https://doi.org/10.6069/uwlswd.qgc0-9r48#a,,See also (006/16),,
1068,delete,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,VISUAL MATERIALS,33,Type of visual material,,,b,Kit,,,,,,,http://rdaregistry.info/Elements/m/P30001,has carrier type,STRUCTURED/IRI,,,,"From RDA to MARC mapping: rdam:P30001 rdakit:hasM21 ""MARC 21 Bibliographic 008 /33 [identifier] (visual materials)"" .",,
1069,reviewed,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,VISUAL MATERIALS,33,Type of visual material,,,b,Kit,,,,,,,http://rdaregistry.info/Elements/m/P30335,has category of manifestation,IRI,,https://doi.org/10.6069/uwlswd.qgc0-9r48#b,,See also (006/16),,
1070,delete,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,VISUAL MATERIALS,33,Type of visual material,,,c,Art reproduction,,,,,,,http://rdaregistry.info/Elements/m/P30001,has carrier type,STRUCTURED/IRI,,https://doi.org/10.6069/uwlswd.qgc0-9r48#c,,"From RDA to MARC mapping: rdam:P30001 rdakit:hasM21 ""MARC 21 Bibliographic 008 /33 [identifier] (visual materials)"" .",,
1071,reviewed,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,VISUAL MATERIALS,33,Type of visual material,,,c,Art reproduction,,,,,,,http://rdaregistry.info/Elements/m/P30335,has category of manifestation,IRI,,https://doi.org/10.6069/uwlswd.qgc0-9r48#c,,See also (006/16),,
1072,first pass,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,VISUAL MATERIALS,33,Type of visual material,,,d,Diorama,,,,,,,http://rdaregistry.info/Elements/m/P30001,has carrier type,IRI,,http://rdaregistry.info/termList/RDACarrierType/1059,,"From RDA to MARC mapping: rdam:P30001 rdakit:hasM21 ""MARC 21 Bibliographic 008 /33 [identifier] (visual materials)"" .",,
1073,delete,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,VISUAL MATERIALS,33,Type of visual material,,,d,Diorama,,,,,,,http://rdaregistry.info/Elements/m/P30335,has category of manifestation,structured,,,,See also (006/16),,
1074,reviewed,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,VISUAL MATERIALS,33,Type of visual material,,,d,Diorama,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,https://doi.org/10.6069/uwlswd.qgc0-9r48#d,,See also (006/16),,
1075,not mapped,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,VISUAL MATERIALS,33,Type of visual material,,,e,Electronic videorecording [OBSOLETE],,,,,,,http://rdaregistry.info/Elements/m/P30001,has carrier type,STRUCTURED/IRI,,,,"From RDA to MARC mapping: rdam:P30001 rdakit:hasM21 ""MARC 21 Bibliographic 008 /33 [identifier] (visual materials)"" .",,
1076,reviewed,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,VISUAL MATERIALS,33,Type of visual material,,,f,Filmstrip,,,,,,,http://rdaregistry.info/Elements/m/P30001,has carrier type,IRI,,http://rdaregistry.info/termList/RDACarrierType/1036,,"From RDA to MARC mapping: rdam:P30001 rdakit:hasM21 ""MARC 21 Bibliographic 008 /33 [identifier] (visual materials)"" .",,
1077,?,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,VISUAL MATERIALS,33,Type of visual material,,,f,Filmstrip,,,,,,,http://rdaregistry.info/Elements/m/P30335,has category of manifestation,structured,,,,See also (006/16),,
1078,delete,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,VISUAL MATERIALS,33,Type of visual material,,,g,Game,,,,,,,http://rdaregistry.info/Elements/m/P30001,has carrier type,STRUCTURED/IRI,,,,"From RDA to MARC mapping: rdam:P30001 rdakit:hasM21 ""MARC 21 Bibliographic 008 /33 [identifier] (visual materials)"" .",,
1079,delete,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,VISUAL MATERIALS,33,Type of visual material,,,g,Game,,,,,,,http://rdaregistry.info/Elements/m/P30335,has category of manifestation,structured,,,,See also (006/16),,
1080,reviewed,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,VISUAL MATERIALS,33,Type of visual material,,,g,Game,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,https://doi.org/10.6069/uwlswd.qgc0-9r48#g,,See also (006/16),,
1081,delete,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,VISUAL MATERIALS,33,Type of visual material,,,i,Picture,,,,,,,http://rdaregistry.info/Elements/m/P30001,has carrier type,STRUCTURED/IRI,,,,"From RDA to MARC mapping: rdam:P30001 rdakit:hasM21 ""MARC 21 Bibliographic 008 /33 [identifier] (visual materials)"" .",,
1082,delete,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,VISUAL MATERIALS,33,Type of visual material,,,i,Picture,,,,,,,http://rdaregistry.info/Elements/m/P30335,has category of manifestation,structured,,,,See also (006/16),,
1083,reviewed,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,VISUAL MATERIALS,33,Type of visual material,,,i,Picture,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,https://doi.org/10.6069/uwlswd.qgc0-9r48#i,,See also (006/16),,
1084,delete,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,VISUAL MATERIALS,33,Type of visual material,,,k,Graphic,,,,,,,http://rdaregistry.info/Elements/m/P30001,has carrier type,STRUCTURED/IRI,,,,"From RDA to MARC mapping: rdam:P30001 rdakit:hasM21 ""MARC 21 Bibliographic 008 /33 [identifier] (visual materials)"" .",,
1085,delete,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,VISUAL MATERIALS,33,Type of visual material,,,k,Graphic,,,,,,,http://rdaregistry.info/Elements/m/P30335,has category of manifestation,structured,,,,See also (006/16),,
1086,reviewed,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,VISUAL MATERIALS,33,Type of visual material,,,k,Graphic,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,https://doi.org/10.6069/uwlswd.qgc0-9r48#k,,See also (006/16),,
1087,delete,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,VISUAL MATERIALS,33,Type of visual material,,,l,Technical drawing,,,,,,,http://rdaregistry.info/Elements/m/P30001,has carrier type,STRUCTURED/IRI,,,,"From RDA to MARC mapping: rdam:P30001 rdakit:hasM21 ""MARC 21 Bibliographic 008 /33 [identifier] (visual materials)"" .",,
1088,delete,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,VISUAL MATERIALS,33,Type of visual material,,,l,Technical drawing,,,,,,,http://rdaregistry.info/Elements/m/P30335,has category of manifestation,structured,,,,See also (006/16),,
1089,reviewed,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,VISUAL MATERIALS,33,Type of visual material,,,l,Technical drawing,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,https://doi.org/10.6069/uwlswd.qgc0-9r48#l,,See also (006/16),,
1090,delete,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,VISUAL MATERIALS,33,Type of visual material,,,m,Motion picture,,,,,,,http://rdaregistry.info/Elements/m/P30001,has carrier type,STRUCTURED/IRI,,,,"From RDA to MARC mapping: rdam:P30001 rdakit:hasM21 ""MARC 21 Bibliographic 008 /33 [identifier] (visual materials)"" .",,
1091,delete,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,VISUAL MATERIALS,33,Type of visual material,,,m,Motion picture,,,,,,,http://rdaregistry.info/Elements/m/P30335,has category of manifestation,structured,,,,See also (006/16),,
1092,reviewed,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,VISUAL MATERIALS,33,Type of visual material,,,m,Motion picture,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,https://doi.org/10.6069/uwlswd.qgc0-9r48#m,,See also (006/16),,
1093,reviewed,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,VISUAL MATERIALS,33,Type of visual material,,,m,Motion picture,,,,,,,http://rdaregistry.info/Elements/m/P30002,has media type,IRI,,http://rdaregistry.info/termList/RDAMediaType/1005,,See also (006/16),,
1094,reviewed,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,VISUAL MATERIALS,33,Type of visual material,,,n,Chart,,,,,,,http://rdaregistry.info/Elements/m/P30001,has carrier type,IRI,,http://rdaregistry.info/termList/RDACarrierType/1048,,"From RDA to MARC mapping: rdam:P30001 rdakit:hasM21 ""MARC 21 Bibliographic 008 /33 [identifier] (visual materials)"" .",,
1095,delete,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,VISUAL MATERIALS,33,Type of visual material,,,n,Chart,,,,,,,http://rdaregistry.info/Elements/m/P30335,has category of manifestation,structured,,,,See also (006/16),,
1096,reviewed,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,VISUAL MATERIALS,33,Type of visual material,,,n,Chart,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,https://doi.org/10.6069/uwlswd.qgc0-9r48#n,,See also (006/16),,
1097,reviewed,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,VISUAL MATERIALS,33,Type of visual material,,,o,Flash card,,,,,,,http://rdaregistry.info/Elements/m/P30001,has carrier type,IRI,,http://rdaregistry.info/termList/RDACarrierType/1045,,"From RDA to MARC mapping: rdam:P30001 rdakit:hasM21 ""MARC 21 Bibliographic 008 /33 [identifier] (visual materials)"" .",,
1098,delete,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,VISUAL MATERIALS,33,Type of visual material,,,o,Flash card,,,,,,,http://rdaregistry.info/Elements/m/P30335,has category of manifestation,structured,,,,See also (006/16),,
1099,reviewed,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,VISUAL MATERIALS,33,Type of visual material,,,o,Flash card,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,https://doi.org/10.6069/uwlswd.qgc0-9r48#o,,See also (006/16),,
1100,reviewed,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,VISUAL MATERIALS,33,Type of visual material,,,p,Microscope slide,,,,,,,http://rdaregistry.info/Elements/m/P30001,has carrier type,IRI,,http://rdaregistry.info/termList/RDACarrierType/1030,,"From RDA to MARC mapping: rdam:P30001 rdakit:hasM21 ""MARC 21 Bibliographic 008 /33 [identifier] (visual materials)"" .",,
1101,reviewed,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,VISUAL MATERIALS,33,Type of visual material,,,p,Microscope slide,,,,,,,http://rdaregistry.info/Elements/m/P30335,has category of manifestation,IRI,,https://doi.org/10.6069/uwlswd.qgc0-9r48#p,,See also (006/16),,
1102,first pass,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,VISUAL MATERIALS,33,Type of visual material,,,q,Model,,,,,,,http://rdaregistry.info/Elements/m/P30001,has carrier type,IRI,,http://rdaregistry.info/termList/RDACarrierType/1059,,"From RDA to MARC mapping: rdam:P30001 rdakit:hasM21 ""MARC 21 Bibliographic 008 /33 [identifier] (visual materials)"" .",,
1103,reviewed,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,VISUAL MATERIALS,33,Type of visual material,,,q,Model,,,,,,,http://rdaregistry.info/Elements/m/P30335,has category of manifestation,IRI,,https://doi.org/10.6069/uwlswd.qgc0-9r48#q,,See also (006/16),,
1104,reviewed,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,VISUAL MATERIALS,33,Type of visual material,,,r,Realia,,,,,,,http://rdaregistry.info/Elements/m/P30001,has carrier type,IRI,,http://rdaregistry.info/termList/RDACarrierType/1059,,"From RDA to MARC mapping: rdam:P30001 rdakit:hasM21 ""MARC 21 Bibliographic 008 /33 [identifier] (visual materials)"" .",,
1105,reviewed,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,VISUAL MATERIALS,33,Type of visual material,,,r,Realia,,,,,,,http://rdaregistry.info/Elements/m/P30335,has category of manifestation,IRI,,https://doi.org/10.6069/uwlswd.qgc0-9r48#r,,See also (006/16),,
1106,reviewed,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,VISUAL MATERIALS,33,Type of visual material,,,s,Slide,,,,,,,http://rdaregistry.info/Elements/m/P30001,has carrier type,IRI,,http://rdaregistry.info/termList/RDACarrierType/1040,,"From RDA to MARC mapping: rdam:P30001 rdakit:hasM21 ""MARC 21 Bibliographic 008 /33 [identifier] (visual materials)"" .",,
1107,reviewed,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,VISUAL MATERIALS,33,Type of visual material,,,s,Slide,,,,,,,http://rdaregistry.info/Elements/m/P30335,has category of manifestation,IRI,,https://doi.org/10.6069/uwlswd.qgc0-9r48#s,,See also (006/16),,
1108,reviewed,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,VISUAL MATERIALS,33,Type of visual material,,,t,Transparency,,,,,,,http://rdaregistry.info/Elements/m/P30001,has carrier type,IRI,,https://doi.org/10.6069/uwlswd.qgc0-9r48#t,,"From RDA to MARC mapping: rdam:P30001 rdakit:hasM21 ""MARC 21 Bibliographic 008 /33 [identifier] (visual materials)"" .",,
1109,reviewed,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,VISUAL MATERIALS,33,Type of visual material,,,t,Transparency,,,,,,,http://rdaregistry.info/Elements/m/P30335,has category of manifestation,IRI,,https://doi.org/10.6069/uwlswd.qgc0-9r48#t,,See also (006/16),,
1110,reviewed,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,VISUAL MATERIALS,33,Type of visual material,,,v,Videorecording,,,,,,,http://rdaregistry.info/Elements/m/P30001,has carrier type,IRI,,https://doi.org/10.6069/uwlswd.qgc0-9r48#v,,"From RDA to MARC mapping: rdam:P30001 rdakit:hasM21 ""MARC 21 Bibliographic 008 /33 [identifier] (visual materials)"" .",,
1111,reviewed,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,VISUAL MATERIALS,33,Type of visual material,,,v,Videorecording,,,,,,,http://rdaregistry.info/Elements/m/P30335,has category of manifestation,structured,,https://doi.org/10.6069/uwlswd.qgc0-9r48#v,,See also (006/16),,
