,Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,MARCTagCondition3,Condition3Values,MARCTagCondition4,MARCTagCondition5,MARCTagCondition6,MARCTagCondition7,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
1931,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,c,Location of meeting (R),,,,sculptor collective agent|has sculptor collective agent,,,,,,,,,http://rdaregistry.info/Elements/w/P10474,has sculptor collective agent,,,,,
1932,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,c,Location of meeting (R),,,,book artist collective agent|has book artist collective agent,,,,,,,,,http://rdaregistry.info/Elements/w/P10475,has book artist collective agent,,,,,
1933,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,c,Location of meeting (R),,,,screenwriter collective agent|has screenwriter collective agent,,,,,,,,,http://rdaregistry.info/Elements/w/P10476,has screenwriter collective agent,,,,,
1934,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,c,Location of meeting (R),,,,lyricist collective agent|has lyricist collective agent,,,,,,,,,http://rdaregistry.info/Elements/w/P10477,has lyricist collective agent,,,,,
1935,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,c,Location of meeting (R),,,,librettist collective agent|has librettist collective agent,,,,,,,,,http://rdaregistry.info/Elements/w/P10478,has librettist collective agent,,,,,
1936,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,c,Location of meeting (R),,,,rapporteur collective agent|has rapporteur collective agent,,,,,,,,,http://rdaregistry.info/Elements/w/P10479,has rapporteur collective agent,,,,,
1937,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,c,Location of meeting (R),,,,honouree collective agent of work|has honouree collective agent of work,,,,,,,,,http://rdaregistry.info/Elements/w/P10480,has honouree collective agent of work,,,,,
1938,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,c,Location of meeting (R),,,,choreographer collective agent|has choreographer collective agent,,,,,,,,,http://rdaregistry.info/Elements/w/P10481,has choreographer collective agent,,,,,
1939,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,c,Location of meeting (R),,,,cartographer collective agent of work|has cartographer collective agent of work,,,,,,,,,http://rdaregistry.info/Elements/w/P10482,has cartographer collective agent of work,,,,,
1940,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,c,Location of meeting (R),,,,author collective agent|has author collective agent,,,,,,,,,http://rdaregistry.info/Elements/w/P10483,has author collective agent,,,,,
1941,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,c,Location of meeting (R),,,,creator collective agent of work|has creator collective agent of work,,,,,,,,,http://rdaregistry.info/Elements/w/P10484,has creator collective agent of work,,,,,
1942,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,c,Location of meeting (R),,,,architect collective agent|has architect collective agent,,,,,,,,,http://rdaregistry.info/Elements/w/P10485,has architect collective agent,,,,,
1943,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,c,Location of meeting (R),,,,commissioning collective agent|has commissioning collective agent,,,,,,,,,http://rdaregistry.info/Elements/w/P10486,has commissioning collective agent,,,,,
1944,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,c,Location of meeting (R),,,,programmer collective agent|has programmer collective agent,,,,,,,,,http://rdaregistry.info/Elements/w/P10487,has programmer collective agent,,,,,
1945,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,c,Location of meeting (R),,,,designer collective agent|has designer collective agent,,,,,,,,,http://rdaregistry.info/Elements/w/P10488,has designer collective agent,,,,,
1946,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,c,Location of meeting (R),,,,composer collective agent of work|has composer collective agent of work,,,,,,,,,http://rdaregistry.info/Elements/w/P10489,has composer collective agent of work,,,,,
1947,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,c,Location of meeting (R),,,,inventor collective agent|has inventor collective agent,,,,,,,,,http://rdaregistry.info/Elements/w/P10490,has inventor collective agent,,,,,
1948,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,c,Location of meeting (R),,,,compiler collective agent|has compiler collective agent,,,,,,,,,http://rdaregistry.info/Elements/w/P10491,has compiler collective agent,,,,,
1949,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,c,Location of meeting (R),,,,photographer collective agent of work|has photographer collective agent of work,,,,,,,,,http://rdaregistry.info/Elements/w/P10492,has photographer collective agent of work,,,,,
1950,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,c,Location of meeting (R),,,,interviewer collective agent of work|has interviewer collective agent of work,,,,,,,,,http://rdaregistry.info/Elements/w/P10493,has interviewer collective agent of work,,,,,
1951,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,c,Location of meeting (R),,,,interviewee collective agent of work|has interviewee collective agent of work,,,,,,,,,http://rdaregistry.info/Elements/w/P10494,has interviewee collective agent of work,,,,,
1952,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,c,Location of meeting (R),,,,aggregator collective agent|has aggregator collective agent,,,,,,,,,http://rdaregistry.info/Elements/w/P10495,has aggregator collective agent,,,,,
1953,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,c,Location of meeting (R),,,,remix artist collective agent|has remix artist collective agent,,,,,,,,,http://rdaregistry.info/Elements/w/P10496,has remix artist collective agent,,,,,
1954,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,c,Location of meeting (R),,,,filmmaker collective agent|has filmmaker collective agent,,,,,,,,,http://rdaregistry.info/Elements/w/P10497,has filmmaker collective agent,,,,,
1955,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,c,Location of meeting (R),,,,artist collective agent|has artist collective agent,,,,,,,,,http://rdaregistry.info/Elements/w/P10498,has artist collective agent,,,,,
1956,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,c,Location of meeting (R),,,,founder collective agent of work|has founder collective agent of work,,,,,,,,,http://rdaregistry.info/Elements/w/P10499,has founder collective agent of work,,,,,
1957,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,c,Location of meeting (R),,,,casting director collective agent|has casting director collective agent,,,,,,,,,http://rdaregistry.info/Elements/w/P10500,has casting director collective agent,,,,,
1958,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,c,Location of meeting (R),,,,producer collective agent|has producer collective agent,,,,,,,,,http://rdaregistry.info/Elements/w/P10501,has producer collective agent,,,,,
1959,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,c,Location of meeting (R),,,,director collective agent|has director collective agent,,,,,,,,,http://rdaregistry.info/Elements/w/P10502,has director collective agent,,,,,
1960,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,c,Location of meeting (R),,,,issuing collective agent|has issuing collective agent,,,,,,,,,http://rdaregistry.info/Elements/w/P10503,has issuing collective agent,,,,,
1961,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,c,Location of meeting (R),,,,organizer collective agent|has organizer collective agent,,,,,,,,,http://rdaregistry.info/Elements/w/P10504,has organizer collective agent,,,,,
1962,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,c,Location of meeting (R),,,,consultant collective agent|has consultant collective agent,,,,,,,,,http://rdaregistry.info/Elements/w/P10505,has consultant collective agent,,,,,
1963,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,c,Location of meeting (R),,,,dedicatee corporate body of work|has dedicatee corporate body of work,,,,,,,,,http://rdaregistry.info/Elements/w/P10506,has dedicatee corporate body of work,,,,,
1964,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,c,Location of meeting (R),,,,addressee corporate body|has addressee corporate body,,,,,,,,,http://rdaregistry.info/Elements/w/P10507,has addressee corporate body,,,,,
1965,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,c,Location of meeting (R),,,,dedicator corporate body|has dedicator corporate body,,,,,,,,,http://rdaregistry.info/Elements/w/P10508,has dedicator corporate body,,,,,
1966,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,c,Location of meeting (R),,,,director corporate body of photography|has director corporate body of photography,,,,,,,,,http://rdaregistry.info/Elements/w/P10509,has director corporate body of photography,,,,,
1967,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,c,Location of meeting (R),,,,researcher corporate body|has researcher corporate body,,,,,,,,,http://rdaregistry.info/Elements/w/P10510,has researcher corporate body,,,,,
1968,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,c,Location of meeting (R),,,,editorial director corporate body|has editorial director corporate body,,,,,,,,,http://rdaregistry.info/Elements/w/P10511,has editorial director corporate body,,,,,
1969,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,c,Location of meeting (R),,,,film director corporate body|has film director corporate body,,,,,,,,,http://rdaregistry.info/Elements/w/P10512,has film director corporate body,,,,,
1970,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,c,Location of meeting (R),,,,radio director corporate body|has radio director corporate body,,,,,,,,,http://rdaregistry.info/Elements/w/P10513,has radio director corporate body,,,,,
1971,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,c,Location of meeting (R),,,,television director corporate body|has television director corporate body,,,,,,,,,http://rdaregistry.info/Elements/w/P10514,has television director corporate body,,,,,
1972,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,c,Location of meeting (R),,,,audio producer corporate body|has audio producer corporate body,,,,,,,,,http://rdaregistry.info/Elements/w/P10515,has audio producer corporate body,,,,,
1973,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,c,Location of meeting (R),,,,film producer corporate body|has film producer corporate body,,,,,,,,,http://rdaregistry.info/Elements/w/P10516,has film producer corporate body,,,,,
1974,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,c,Location of meeting (R),,,,radio producer corporate body|has radio producer corporate body,,,,,,,,,http://rdaregistry.info/Elements/w/P10517,has radio producer corporate body,,,,,
1975,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,c,Location of meeting (R),,,,television producer corporate body|has television producer corporate body,,,,,,,,,http://rdaregistry.info/Elements/w/P10518,has television producer corporate body,,,,,
1976,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,c,Location of meeting (R),,,,landscape architect corporate body|has landscape architect corporate body,,,,,,,,,http://rdaregistry.info/Elements/w/P10519,has landscape architect corporate body,,,,,
1977,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,c,Location of meeting (R),,,,calligrapher corporate body|has calligrapher corporate body,,,,,,,,,http://rdaregistry.info/Elements/w/P10520,has calligrapher corporate body,,,,,
1978,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,c,Location of meeting (R),,,,sculptor corporate body|has sculptor corporate body,,,,,,,,,http://rdaregistry.info/Elements/w/P10521,has sculptor corporate body,,,,,
1979,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,c,Location of meeting (R),,,,book artist corporate body|has book artist corporate body,,,,,,,,,http://rdaregistry.info/Elements/w/P10522,has book artist corporate body,,,,,
1980,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,c,Location of meeting (R),,,,screenwriter corporate body|has screenwriter corporate body,,,,,,,,,http://rdaregistry.info/Elements/w/P10523,has screenwriter corporate body,,,,,
1981,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,c,Location of meeting (R),,,,lyricist corporate body|has lyricist corporate body,,,,,,,,,http://rdaregistry.info/Elements/w/P10524,has lyricist corporate body,,,,,
1982,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,c,Location of meeting (R),,,,librettist corporate body|has librettist corporate body,,,,,,,,,http://rdaregistry.info/Elements/w/P10525,has librettist corporate body,,,,,
1983,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,c,Location of meeting (R),,,,rapporteur corporate body|has rapporteur corporate body,,,,,,,,,http://rdaregistry.info/Elements/w/P10526,has rapporteur corporate body,,,,,
1984,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,c,Location of meeting (R),,,,honouree corporate body of work|has honouree corporate body of work,,,,,,,,,http://rdaregistry.info/Elements/w/P10527,has honouree corporate body of work,,,,,
1985,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,c,Location of meeting (R),,,,choreographer corporate body|has choreographer corporate body,,,,,,,,,http://rdaregistry.info/Elements/w/P10528,has choreographer corporate body,,,,,
