,Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CategoryOfMaterial,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
1115,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,SOUND RECORDING,05,Groove width/groove pitch,,,z,Other,007 00,s,,,http://rdaregistry.info/Elements/m/P30308,has groove width,,,,,
1116,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,SOUND RECORDING,06,Dimensions,,,|,No attempt to code,007 00,s,,,,,,,,,
1117,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,SOUND RECORDING,06,Dimensions,,,n,Not applicable,007 00,s,,,,,,,,,
1118,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,SOUND RECORDING,06,Dimensions,,,u,Unknown,007 00,s,,,,,,,,,
1119,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,SOUND RECORDING,06,Dimensions,,,z,Other,007 00,s,,,,,,,,,
1120,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,SOUND RECORDING,07,Tape width,,,|,No attempt to code,007 00,s,,,,,,,,,
1121,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,SOUND RECORDING,07,Tape width,,,n,Not applicable,007 00,s,,,,,,,,,
1122,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,SOUND RECORDING,07,Tape width,,,u,Unknown,007 00,s,,,,,,,,,
1123,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,SOUND RECORDING,07,Tape width,,,z,Other,007 00,s,,,,,,,,,
1124,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,SOUND RECORDING,08,Tape configuration,,,|,No attempt to code,007 00,s,,,http://rdaregistry.info/Elements/m/P30185,has tape configuration,,,,,
1125,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,SOUND RECORDING,08,Tape configuration,,,n,Not applicable,007 00,s,,,http://rdaregistry.info/Elements/m/P30185,has tape configuration,,,,,
1126,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,SOUND RECORDING,08,Tape configuration,,,u,Unknown,007 00,s,,,http://rdaregistry.info/Elements/m/P30185,has tape configuration,,,,,
1127,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,SOUND RECORDING,08,Tape configuration,,,z,Other,007 00,s,,,http://rdaregistry.info/Elements/m/P30185,has tape configuration,,,,,
1128,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,SOUND RECORDING,09,"Kind of disc, cylinder or tape",,,|,No attempt to code,007 00,s,,,,,,,,,
1129,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,SOUND RECORDING,09,"Kind of disc, cylinder or tape",,,n,Not applicable,007 00,s,,,,,,,,,
1130,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,SOUND RECORDING,09,"Kind of disc, cylinder or tape",,,u,Unknown,007 00,s,,,,,,,,,
1131,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,SOUND RECORDING,09,"Kind of disc, cylinder or tape",,,z,Other,007 00,s,,,,,,,,,
1132,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,SOUND RECORDING,10,Kind of material,,,|,No attempt to code,007 00,s,,,http://rdaregistry.info/Elements/m/P30304,has material,,,,,
1133,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,SOUND RECORDING,10,Kind of material,,,n,Not applicable,007 00,s,,,http://rdaregistry.info/Elements/m/P30304,has material,,,,,
1134,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,SOUND RECORDING,10,Kind of material,,,u,Unknown,007 00,s,,,http://rdaregistry.info/Elements/m/P30304,has material,,,,,
1135,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,SOUND RECORDING,10,Kind of material,,,z,Other,007 00,s,,,http://rdaregistry.info/Elements/m/P30304,has material,,,,,
1136,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,SOUND RECORDING,11,Kind of cutting,,,|,No attempt to code,007 00,s,,,,,,,,,
1137,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,SOUND RECORDING,11,Kind of cutting,,,n,Not applicable,007 00,s,,,,,,,,,
1138,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,SOUND RECORDING,11,Kind of cutting,,,u,Unknown,007 00,s,,,,,,,,,
1139,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,SOUND RECORDING,12,Special playback characteristics,,,|,No attempt to code,007 00,s,,,http://rdaregistry.info/Elements/m/P30138,has special playback characteristic,,,,,
1140,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,SOUND RECORDING,12,Special playback characteristics,,,n,Not applicable,007 00,s,,,http://rdaregistry.info/Elements/m/P30138,has special playback characteristic,,,,,
1141,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,SOUND RECORDING,12,Special playback characteristics,,,u,Unknown,007 00,s,,,http://rdaregistry.info/Elements/m/P30138,has special playback characteristic,,,,,
1142,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,SOUND RECORDING,12,Special playback characteristics,,,z,Other,007 00,s,,,http://rdaregistry.info/Elements/m/P30138,has special playback characteristic,,,,,
1143,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,SOUND RECORDING,13,Original capture and storage technique,,,|,No attempt to code,007 00,s,,,,,,,,,
1144,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,SOUND RECORDING,13,Original capture and storage technique,,,u,Unknown capture and storage,007 00,s,,,,,,,,,
1145,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,SOUND RECORDING,13,Original capture and storage technique,,,z,Other,007 00,s,,,,,,,,,
1146,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,TACTILE MATERIAL,00,Category of material,,,f,Tactile material,,,,,http://rdaregistry.info/Elements/m/P30335,has category of manifestation,structured,,,,
1147,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,TACTILE MATERIAL,01,Specific material designation,,,|,No attempt to code,007 00,f,,,http://rdaregistry.info/Elements/m/P30335,has category of manifestation,structured,,,,"From RDA to MARC mapping: rdam:P30335 rdakit:hasM21 ""MARC 21 Bibliographic 007 /00-01 [identifier]"" ."
1148,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,TACTILE MATERIAL,01,Specific material designation,,,a,Moon,007 00,f,,,http://rdaregistry.info/Elements/e/P20061,has form of tactile notation,structured/IRI,,,,See also Class of braille writing and RDA VES Form of Tactile Notation
1149,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,TACTILE MATERIAL,01,Specific material designation,,,a,Moon,007 00,f,,,http://rdaregistry.info/Elements/m/P30335,has category of manifestation,structured,,,,"From RDA to MARC mapping: rdam:P30335 rdakit:hasM21 ""MARC 21 Bibliographic 007 /00-01 [identifier]"" ."
1150,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,TACTILE MATERIAL,01,Specific material designation,,,b,Braille,007 00,f,,,http://rdaregistry.info/Elements/e/P20061,has form of tactile notation,structured/IRI,,,,See also Class of braille writing and RDA VES Form of Tactile Notation
1151,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,TACTILE MATERIAL,01,Specific material designation,,,b,Braille,007 00,f,,,http://rdaregistry.info/Elements/m/P30335,has category of manifestation,structured,,,,"From RDA to MARC mapping: rdam:P30335 rdakit:hasM21 ""MARC 21 Bibliographic 007 /00-01 [identifier]"" ."
1152,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,TACTILE MATERIAL,01,Specific material designation,,,c,Combination,007 00,f,,,http://rdaregistry.info/Elements/e/P20061,has form of tactile notation,structured/IRI,,,,See also Class of braille writing and RDA VES Form of Tactile Notation
1153,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,TACTILE MATERIAL,01,Specific material designation,,,c,Combination,007 00,f,,,http://rdaregistry.info/Elements/m/P30335,has category of manifestation,structured,,,,"From RDA to MARC mapping: rdam:P30335 rdakit:hasM21 ""MARC 21 Bibliographic 007 /00-01 [identifier]"" ."
1154,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,TACTILE MATERIAL,01,Specific material designation,,,d,"Tactile, with no writing system",007 00,f,,,http://rdaregistry.info/Elements/e/P20061,has form of tactile notation,structured/IRI,,,,See also Class of braille writing and RDA VES Form of Tactile Notation
1155,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,TACTILE MATERIAL,01,Specific material designation,,,d,"Tactile, with no writing system",007 00,f,,,http://rdaregistry.info/Elements/m/P30335,has category of manifestation,structured,,,,"From RDA to MARC mapping: rdam:P30335 rdakit:hasM21 ""MARC 21 Bibliographic 007 /00-01 [identifier]"" ."
1156,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,TACTILE MATERIAL,01,Specific material designation,,,u,Unspecified,007 00,f,,,http://rdaregistry.info/Elements/m/P30335,has category of manifestation,structured,,,,"From RDA to MARC mapping: rdam:P30335 rdakit:hasM21 ""MARC 21 Bibliographic 007 /00-01 [identifier]"" ."
1157,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,TACTILE MATERIAL,01,Specific material designation,,,z,Other,007 00,f,,,http://rdaregistry.info/Elements/m/P30335,has category of manifestation,structured,,,,"From RDA to MARC mapping: rdam:P30335 rdakit:hasM21 ""MARC 21 Bibliographic 007 /00-01 [identifier]"" ."
1158,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,TACTILE MATERIAL,03-04,Class of braille writing,,,a,Literary braille,007 00,f,,,http://rdaregistry.info/Elements/e/P20061,has form of tactile notation,structured/IRI,compare with RDA Form of Tactile Notation,,,Information also in TAG 500$a and  546$b
1159,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,TACTILE MATERIAL,03-04,Class of braille writing,,,b,Format code braille,007 00,f,,,http://rdaregistry.info/Elements/e/P20061,has form of tactile notation,structured/IRI,compare with RDA Form of Tactile Notation,,,Information also in TAG 500$a and  546$b
1160,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,TACTILE MATERIAL,03-04,Class of braille writing,,,c,Mathematics and scientific braille,007 00,f,,,http://rdaregistry.info/Elements/e/P20061,has form of tactile notation,structured/IRI,compare with RDA Form of Tactile Notation,,,Information also in TAG 500$a and  546$b
1161,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,TACTILE MATERIAL,03-04,Class of braille writing,,,d,Computer braille,007 00,f,,,http://rdaregistry.info/Elements/e/P20061,has form of tactile notation,structured/IRI,compare with RDA Form of Tactile Notation,,,Information also in TAG 500$a and  546$b
1162,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,TACTILE MATERIAL,03-04,Class of braille writing,,,e,Music braille,007 00,f,,,http://rdaregistry.info/Elements/e/P20061,has form of tactile notation,structured/IRI,compare with RDA Form of Tactile Notation,,,Information also in TAG 500$a and  546$b
1163,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,TACTILE MATERIAL,03-04,Class of braille writing,,,m,Multiple braille types,007 00,f,,,http://rdaregistry.info/Elements/e/P20061,has form of tactile notation,structured/IRI,compare with RDA Form of Tactile Notation,,,Information also in TAG 500$a and  546$b
1164,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,TACTILE MATERIAL,05,Level of contraction,,,a,Uncontracted,007 00,f,,,http://rdaregistry.info/Elements/e/P20061,has form of tactile notation,structured,,,,Information also in TAG 500$a and 546$b
1165,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,TACTILE MATERIAL,05,Level of contraction,,,b,Contracted,007 00,f,,,http://rdaregistry.info/Elements/e/P20061,has form of tactile notation,structured,,,,Information also in TAG 500$a and 546$b
1166,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,TACTILE MATERIAL,05,Level of contraction,,,m,Combination,007 00,f,,,http://rdaregistry.info/Elements/e/P20061,has form of tactile notation,structured,,,,Information also in TAG 500$a and 546$b
1167,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,TACTILE MATERIAL,06-08,Braille music format,,,a,Bar over bar,007 00,f,,,http://rdaregistry.info/Elements/m/P30155,has layout,structured/IRI,compare with RDA VES Layout,,,"Information also in TAG 340$k , 300$b and 500$a"
1168,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,TACTILE MATERIAL,06-08,Braille music format,,,b,Bar by bar,007 00,f,,,http://rdaregistry.info/Elements/m/P30155,has layout,structured/IRI,compare with RDA VES Layout,,,"Information also in TAG 340$k , 300$b and 500$a"
1169,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,TACTILE MATERIAL,06-08,Braille music format,,,c,Line over line,007 00,f,,,http://rdaregistry.info/Elements/m/P30155,has layout,structured/IRI,compare with RDA VES Layout,,,"Information also in TAG 340$k , 300$b and 500$a"
1170,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,TACTILE MATERIAL,06-08,Braille music format,,,d,Paragraph,007 00,f,,,http://rdaregistry.info/Elements/m/P30155,has layout,structured/IRI,compare with RDA VES Layout,,,"Information also in TAG 340$k , 300$b and 500$a"
1171,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,TACTILE MATERIAL,06-08,Braille music format,,,e,Single line,007 00,f,,,http://rdaregistry.info/Elements/m/P30155,has layout,structured/IRI,compare with RDA VES Layout,,,"Information also in TAG 340$k , 300$b and 500$a"
1172,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,TACTILE MATERIAL,06-08,Braille music format,,,f,Section by section,007 00,f,,,http://rdaregistry.info/Elements/m/P30155,has layout,structured/IRI,compare with RDA VES Layout,,,"Information also in TAG 340$k , 300$b and 500$a"
1173,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,TACTILE MATERIAL,06-08,Braille music format,,,g,Line by line,007 00,f,,,http://rdaregistry.info/Elements/m/P30155,has layout,structured/IRI,compare with RDA VES Layout,,,"Information also in TAG 340$k , 300$b and 500$a"
1174,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,TACTILE MATERIAL,06-08,Braille music format,,,h,Open score,007 00,f,,,http://rdaregistry.info/Elements/m/P30155,has layout,structured/IRI,compare with RDA VES Layout,,,"Information also in TAG 340$k , 300$b and 500$a"
1175,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,TACTILE MATERIAL,06-08,Braille music format,,,i,Spanner short form scoring,007 00,f,,,http://rdaregistry.info/Elements/m/P30155,has layout,structured/IRI,compare with RDA VES Layout,,,"Information also in TAG 340$k , 300$b and 500$a"
1176,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,TACTILE MATERIAL,06-08,Braille music format,,,j,Short form scoring,007 00,f,,,http://rdaregistry.info/Elements/m/P30155,has layout,structured/IRI,compare with RDA VES Layout,,,"Information also in TAG 340$k , 300$b and 500$a"
1177,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,TACTILE MATERIAL,06-08,Braille music format,,,k,Outline,007 00,f,,,http://rdaregistry.info/Elements/m/P30155,has layout,structured/IRI,compare with RDA VES Layout,,,"Information also in TAG 340$k , 300$b and 500$a"
1178,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,TACTILE MATERIAL,06-08,Braille music format,,,l,Vertical score,007 00,f,,,http://rdaregistry.info/Elements/m/P30155,has layout,structured/IRI,compare with RDA VES Layout,,,"Information also in TAG 340$k , 300$b and 500$a"
1179,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,TACTILE MATERIAL,09,Specific physical characteristics,,,a,Print/braille,007 00,f,,,http://rdaregistry.info/Elements/m/P30199,has font size,structured,compare with RDA Font Size,,,"Information also in TAG 340$n$0$1 , 300$a and 500$a"
1180,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,TACTILE MATERIAL,09,Specific physical characteristics,,,b,Jumbo or enlarged braille,007 00,f,,,http://rdaregistry.info/Elements/m/P30199,has font size,structured,compare with RDA Font Size,,,"Information also in TAG 340$n$0$1 , 300$a and 500$a"
1181,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,TACTILE MATERIAL,01,Specific material designation,,,|,No attempt to code,007 00,f,,,http://rdaregistry.info/Elements/m/P30206,has recording medium,,,,,
1182,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,TACTILE MATERIAL,01,Specific material designation,,,u,Unspecified,007 00,f,,,http://rdaregistry.info/Elements/m/P30206,has recording medium,,,,,
1183,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,TACTILE MATERIAL,01,Specific material designation,,,z,Other,007 00,f,,,http://rdaregistry.info/Elements/m/P30206,has recording medium,,,,,
1184,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,TACTILE MATERIAL,02,Undefined,,,,,007 00,f,,,,,,,,,
1185,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,TACTILE MATERIAL,03-04,Class of braille writing,,,#,No specified class of braille writing,007 00,f,,,,,,,,,
1186,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,TACTILE MATERIAL,03-04,Class of braille writing,,,|,No attempt to code,007 00,f,,,,,,,,,
1187,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,TACTILE MATERIAL,03-04,Class of braille writing,,,n,Not applicable,007 00,f,,,,,,,,,
1188,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,TACTILE MATERIAL,03-04,Class of braille writing,,,u,Unknown,007 00,f,,,,,,,,,
1189,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,TACTILE MATERIAL,03-04,Class of braille writing,,,z,Other,007 00,f,,,,,,,,,
1190,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,TACTILE MATERIAL,05,Level of contraction,,,|,No attempt to code,007 00,f,,,,,,,,,
1191,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,TACTILE MATERIAL,05,Level of contraction,,,n,Not applicable,007 00,f,,,,,,,,,
1192,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,TACTILE MATERIAL,05,Level of contraction,,,u,Unknown,007 00,f,,,,,,,,,
1193,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,TACTILE MATERIAL,05,Level of contraction,,,z,Other,007 00,f,,,,,,,,,
1194,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,TACTILE MATERIAL,06-08,Braille music format,,,#,No specified braille music format,007 00,f,,,,,,,,,
1195,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,TACTILE MATERIAL,06-08,Braille music format,,,|,No attempt to code,007 00,f,,,,,,,,,
1196,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,TACTILE MATERIAL,06-08,Braille music format,,,n,Not applicable,007 00,f,,,,,,,,,
1197,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,TACTILE MATERIAL,06-08,Braille music format,,,u,Unknown,007 00,f,,,,,,,,,
1198,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,TACTILE MATERIAL,06-08,Braille music format,,,z,Other,007 00,f,,,,,,,,,
1199,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,TACTILE MATERIAL,09,Specific physical characteristics,,,|,No attempt to code,007 00,f,,,,,,,,,
1200,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,TACTILE MATERIAL,09,Specific physical characteristics,,,n,Not applicable,007 00,f,,,,,,,,,
1201,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,TACTILE MATERIAL,09,Specific physical characteristics,,,u,Unknown,007 00,f,,,,,,,,,
1202,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,TACTILE MATERIAL,09,Specific physical characteristics,,,z,Other,007 00,f,,,,,,,,,
1203,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,TEXT,00,Category of material,,,t,Text,,,,,http://rdaregistry.info/Elements/m/P30002,has media type,structured/IRI,,,,"See also TAG 336 RDA content type 'text', 337 RDA mediatype 'unmediated'"
1204,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,TEXT,00,Category of material,,,t,Text,,,,,http://rdaregistry.info/Elements/m/P30335,has category of manifestation,structured,,,,"From RDA to MARC mapping: rdam:P30335 rdakit:hasM21 ""MARC 21 Bibliographic 007 /00-01 [identifier]"" ."
1205,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,TEXT,01,Specific material designation,,,a,Regular print,007 00,t,,,http://rdaregistry.info/Elements/m/P30199,has font size,structured,compare with RDA Font Size,,,"Information also in TAG 340$n$0$1 , 300$a and 500$a"
1206,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,TEXT,01,Specific material designation,,,b,Large print,007 00,t,,,http://rdaregistry.info/Elements/m/P30199,has font size,structured,compare with RDA Font Size,,,"Information also in TAG 340$n$0$1 , 300$a and 500$a"
1207,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,TEXT,01,Specific material designation,,,c,Braille,007 00,t,,,http://rdaregistry.info/Elements/m/P30335,has category of manifestation,structured,,,,
1208,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,TEXT,01,Specific material designation,,,d,Text in looseleaf binder,007 00,t,,,http://rdaregistry.info/Elements/m/P30137,has note on manifestation,unstructured,,,,"See also TAG 500, 338 and RDA Carrier Extent Unit"
1209,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,TEXT,01,Specific material designation,,,|,No attempt to code,007 00,t,,,http://rdaregistry.info/Elements/m/P30335,has category of manifestation,structured,,,,"From RDA to MARC mapping: rdam:P30335 rdakit:hasM21 ""MARC 21 Bibliographic 007 /00-01 [identifier]"" ."
1210,delete,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,TEXT,01,Specific material designation,,,a,Regular print,007 00,t,,,http://rdaregistry.info/Elements/m/P30335,has category of manifestation,structured,,,,"From RDA to MARC mapping: rdam:P30335 rdakit:hasM21 ""MARC 21 Bibliographic 007 /00-01 [identifier]"" ."
1211,delete,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,TEXT,01,Specific material designation,,,b,Large print,007 00,t,,,http://rdaregistry.info/Elements/m/P30335,has category of manifestation,structured,,,,"From RDA to MARC mapping: rdam:P30335 rdakit:hasM21 ""MARC 21 Bibliographic 007 /00-01 [identifier]"" ."
1212,delete,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,TEXT,01,Specific material designation,,,d,Text in looseleaf binder,007 00,t,,,http://rdaregistry.info/Elements/m/P30335,has category of manifestation,structured,,,,"From RDA to MARC mapping: rdam:P30335 rdakit:hasM21 ""MARC 21 Bibliographic 007 /00-01 [identifier]"" ."
1213,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,TEXT,01,Specific material designation,,,u,Unspecified,007 00,t,,,http://rdaregistry.info/Elements/m/P30335,has category of manifestation,structured,,,,"From RDA to MARC mapping: rdam:P30335 rdakit:hasM21 ""MARC 21 Bibliographic 007 /00-01 [identifier]"" ."
1214,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,TEXT,01,Specific material designation,,,z,Other,007 00,t,,,http://rdaregistry.info/Elements/m/P30335,has category of manifestation,structured,,,,"From RDA to MARC mapping: rdam:P30335 rdakit:hasM21 ""MARC 21 Bibliographic 007 /00-01 [identifier]"" ."
1215,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,TEXT,01,Specific material designation,,,|,No attempt to code,007 00,t,,,http://rdaregistry.info/Elements/m/P30206,has recording medium,,,,,
