Status	MARCField	MARCFieldLabel	MARCInd1Label	MARCInd1Value	MARCInd1ValueLabel	MARCInd2Label	MARCInd2Value	MARCInd2ValueLabel	CharacterPosition	CharacterPositionLabel	MARCSubfield	MARCSubfieldLabel	CodeValue	CodeValueLabel	MARCTagCondition1	Condition1Values	MARCTagCondition2	Condition2Values	RDA Registry URI	RDA Registry Label	Recording Method	Justification for Mapping	Transformation Notes	Problems with Mapping	Notes (Uncategorized)	Milestone	Column1
delete	7	PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R)							44449	Data type			jb	Middle ultraviolet	007 00	r			http://rdaregistry.info/Elements/m/P30164	has groove characteristic							
delete	7	PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R)							44449	Data type			jb	Middle ultraviolet	007 00	r			http://rdaregistry.info/Elements/m/P30184	has configuration of playback channels							
delete	7	PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R)							44449	Data type			jb	Middle ultraviolet	007 00	r			http://rdaregistry.info/Elements/m/P30185	has tape configuration							
delete	7	PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R)							44449	Data type			jb	Middle ultraviolet	007 00	r			http://rdaregistry.info/Elements/m/P30196	has polarity							
delete	7	PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R)							44449	Data type			jb	Middle ultraviolet	007 00	r			http://rdaregistry.info/Elements/m/P30201	has playing speed							
delete	7	PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R)							44449	Data type			jb	Middle ultraviolet	007 00	r			http://rdaregistry.info/Elements/m/P30206	has recording medium							
delete	7	PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R)							44449	Data type			jb	Middle ultraviolet	007 00	r			http://rdaregistry.info/Elements/m/P30208	has base material							
delete	7	PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R)							44449	Data type			jb	Middle ultraviolet	007 00	r			http://rdaregistry.info/Elements/m/P30263	has reduction ratio designation							
delete	7	PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R)							44449	Data type			jb	Middle ultraviolet	007 00	r			http://rdaregistry.info/Elements/m/P30304	has material							
delete	7	PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R)							44449	Data type			jb	Middle ultraviolet	007 00	r			http://rdaregistry.info/Elements/m/P30307	has groove pitch							
delete	7	PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R)							44449	Data type			jb	Middle ultraviolet	007 00	r			http://rdaregistry.info/Elements/m/P30308	has groove width							
delete	7	PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R)							44449	Data type			jc	Near ultraviolet	007 00	r			http://rdaregistry.info/Elements/e/P20061	has form of tactile notation							
delete	7	PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R)							44449	Data type			jc	Near ultraviolet	007 00	r			http://rdaregistry.info/Elements/e/P20290	has aspect ratio designation							
delete	7	PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R)							44449	Data type			jc	Near ultraviolet	007 00	r			http://rdaregistry.info/Elements/m/P30084	has applied material							
delete	7	PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R)							44449	Data type			jc	Near ultraviolet	007 00	r			http://rdaregistry.info/Elements/m/P30104	has video format							
delete	7	PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R)							44449	Data type			jc	Near ultraviolet	007 00	r			http://rdaregistry.info/Elements/m/P30122	has emulsion on microfilm and microfiche							
delete	7	PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R)							44449	Data type			jc	Near ultraviolet	007 00	r			http://rdaregistry.info/Elements/m/P30138	has special playback characteristic							
delete	7	PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R)							44449	Data type			jc	Near ultraviolet	007 00	r			http://rdaregistry.info/Elements/m/P30163	has presentation format							
delete	7	PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R)							44449	Data type			jc	Near ultraviolet	007 00	r			http://rdaregistry.info/Elements/m/P30164	has groove characteristic							
delete	7	PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R)							44449	Data type			jc	Near ultraviolet	007 00	r			http://rdaregistry.info/Elements/m/P30184	has configuration of playback channels							
delete	7	PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R)							44449	Data type			jc	Near ultraviolet	007 00	r			http://rdaregistry.info/Elements/m/P30185	has tape configuration							
delete	7	PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R)							44449	Data type			jc	Near ultraviolet	007 00	r			http://rdaregistry.info/Elements/m/P30196	has polarity							
delete	7	PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R)							44449	Data type			jc	Near ultraviolet	007 00	r			http://rdaregistry.info/Elements/m/P30201	has playing speed							
delete	7	PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R)							44449	Data type			jc	Near ultraviolet	007 00	r			http://rdaregistry.info/Elements/m/P30206	has recording medium							
delete	7	PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R)							44449	Data type			jc	Near ultraviolet	007 00	r			http://rdaregistry.info/Elements/m/P30208	has base material							
delete	7	PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R)							44449	Data type			jc	Near ultraviolet	007 00	r			http://rdaregistry.info/Elements/m/P30263	has reduction ratio designation							
delete	7	PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R)							44449	Data type			jc	Near ultraviolet	007 00	r			http://rdaregistry.info/Elements/m/P30304	has material							
delete	7	PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R)							44449	Data type			jc	Near ultraviolet	007 00	r			http://rdaregistry.info/Elements/m/P30307	has groove pitch							
delete	7	PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R)							44449	Data type			jc	Near ultraviolet	007 00	r			http://rdaregistry.info/Elements/m/P30308	has groove width							
delete	7	PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R)							44449	Data type			jv	Ultraviolet combinations	007 00	r			http://rdaregistry.info/Elements/e/P20061	has form of tactile notation							
delete	7	PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R)							44449	Data type			jv	Ultraviolet combinations	007 00	r			http://rdaregistry.info/Elements/e/P20290	has aspect ratio designation							
delete	7	PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R)							44449	Data type			jv	Ultraviolet combinations	007 00	r			http://rdaregistry.info/Elements/m/P30084	has applied material							
delete	7	PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R)							44449	Data type			jv	Ultraviolet combinations	007 00	r			http://rdaregistry.info/Elements/m/P30104	has video format							
delete	7	PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R)							44449	Data type			jv	Ultraviolet combinations	007 00	r			http://rdaregistry.info/Elements/m/P30122	has emulsion on microfilm and microfiche							
delete	7	PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R)							44449	Data type			jv	Ultraviolet combinations	007 00	r			http://rdaregistry.info/Elements/m/P30138	has special playback characteristic							
delete	7	PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R)							44449	Data type			jv	Ultraviolet combinations	007 00	r			http://rdaregistry.info/Elements/m/P30163	has presentation format							
delete	7	PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R)							44449	Data type			jv	Ultraviolet combinations	007 00	r			http://rdaregistry.info/Elements/m/P30164	has groove characteristic							
delete	7	PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R)							44449	Data type			jv	Ultraviolet combinations	007 00	r			http://rdaregistry.info/Elements/m/P30184	has configuration of playback channels							
delete	7	PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R)							44449	Data type			jv	Ultraviolet combinations	007 00	r			http://rdaregistry.info/Elements/m/P30185	has tape configuration							
delete	7	PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R)							44449	Data type			jv	Ultraviolet combinations	007 00	r			http://rdaregistry.info/Elements/m/P30196	has polarity							
delete	7	PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R)							44449	Data type			jv	Ultraviolet combinations	007 00	r			http://rdaregistry.info/Elements/m/P30201	has playing speed							
delete	7	PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R)							44449	Data type			jv	Ultraviolet combinations	007 00	r			http://rdaregistry.info/Elements/m/P30206	has recording medium							
delete	7	PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R)							44449	Data type			jv	Ultraviolet combinations	007 00	r			http://rdaregistry.info/Elements/m/P30208	has base material							
