Not Mapped,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized),Milestone,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,0,Resource,,,m,Contact for access assistance (R),,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,0,Resource,,,n,Name of location of host (NR)[OBSOLETE],,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,0,Resource,,,o,Operating system (NR),,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,0,Resource,,,p,Port (NR),,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,0,Resource,,,q,Electronic format type (NR),,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,0,Resource,,,r,Settings (NR) [OBSOLETE],,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,0,Resource,,,s,File size (R),,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,0,Resource,,,t,Terminal emulation (R) [OBSOLETE],,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,0,Resource,,,v,Hours access method available (R),,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,0,Resource,,,w,Record control number (R),,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,0,Resource,,,x,Nonpublic note (R),,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,0,Resource,,,y,Link text (R),,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,0,Resource,,,z,Public note (R),,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,1,Version of resource,,,2,Access method (NR),,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,1,Version of resource,,,3,Materials specified (NR),,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,1,Version of resource,,,6,Linkage (NR),,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,1,Version of resource,,,7,Access status (NR),,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,1,Version of resource,,,8,Field link and sequence number (R),,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,1,Version of resource,,,a,Host name (R),,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,1,Version of resource,,,b,Access number (R) [OBSOLETE],,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,1,Version of resource,,,c,Compression information (R),,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,1,Version of resource,,,d,Path (R),,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,1,Version of resource,,,f,Electronic name (R),,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,1,Version of resource,,,g,Uniform Resource Name (R) [OBSOLETE],,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,1,Version of resource,,,h,Processor of request (NR) [OBSOLETE],,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,1,Version of resource,,,i,Instruction (R) [OBSOLETE],,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,1,Version of resource,,,j,Bits per second (NR) [OBSOLETE],,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,1,Version of resource,,,k,Password (NR) [OBSOLETE],,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,1,Version of resource,,,l,Logon (NR) [OBSOLETE],,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,1,Version of resource,,,m,Contact for access assistance (R),,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,1,Version of resource,,,n,Name of location of host (NR)[OBSOLETE],,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,1,Version of resource,,,o,Operating system (NR),,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,1,Version of resource,,,p,Port (NR),,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,1,Version of resource,,,q,Electronic format type (NR),,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,1,Version of resource,,,r,Settings (NR) [OBSOLETE],,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,1,Version of resource,,,s,File size (R),,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,1,Version of resource,,,t,Terminal emulation (R) [OBSOLETE],,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,1,Version of resource,,,u,Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30016,has electronic reproduction of manifestation,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,1,Version of resource,,,u,Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30026,is also issued as,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,1,Version of resource,,,u,Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30028,has mirror site,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,1,Version of resource,,,u,Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30029,has digital transfer of manifestation,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,1,Version of resource,,,u,Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30040,is digital transfer of manifestation of,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,1,Version of resource,,,u,Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30154,has uniform resource locator,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,1,Version of resource,,,u,Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30298,is digital transfer of item of,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,1,Version of resource,,,u,Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30299,is electronic reproduction of item of,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,1,Version of resource,,,u,Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/i/P40087,has digital transfer of item,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,1,Version of resource,,,u,Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/i/P40088,has electronic reproduction of item,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,1,Version of resource,,,v,Hours access method available (R),,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,1,Version of resource,,,w,Record control number (R),,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,1,Version of resource,,,x,Nonpublic note (R),,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,1,Version of resource,,,y,Link text (R),,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,1,Version of resource,,,z,Public note (R),,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,2,Related resource,,,2,Access method (NR),,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,2,Related resource,,,3,Materials specified (NR),,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,2,Related resource,,,6,Linkage (NR),,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,2,Related resource,,,7,Access status (NR),,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,2,Related resource,,,8,Field link and sequence number (R),,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,2,Related resource,,,a,Host name (R),,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,2,Related resource,,,b,Access number (R) [OBSOLETE],,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,2,Related resource,,,c,Compression information (R),,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,2,Related resource,,,d,Path (R),,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,2,Related resource,,,f,Electronic name (R),,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,2,Related resource,,,g,Uniform Resource Name (R) [OBSOLETE],,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,2,Related resource,,,h,Processor of request (NR) [OBSOLETE],,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,2,Related resource,,,i,Instruction (R) [OBSOLETE],,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,2,Related resource,,,j,Bits per second (NR) [OBSOLETE],,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,2,Related resource,,,k,Password (NR) [OBSOLETE],,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,2,Related resource,,,l,Logon (NR) [OBSOLETE],,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,2,Related resource,,,m,Contact for access assistance (R),,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,2,Related resource,,,n,Name of location of host (NR)[OBSOLETE],,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,2,Related resource,,,o,Operating system (NR),,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,2,Related resource,,,p,Port (NR),,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,2,Related resource,,,q,Electronic format type (NR),,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,2,Related resource,,,r,Settings (NR) [OBSOLETE],,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,2,Related resource,,,s,File size (R),,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,2,Related resource,,,t,Terminal emulation (R) [OBSOLETE],,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,2,Related resource,,,v,Hours access method available (R),,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,2,Related resource,,,w,Record control number (R),,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,2,Related resource,,,x,Nonpublic note (R),,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,2,Related resource,,,y,Link text (R),,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,2,Related resource,,,z,Public note (R),,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,8,No display constant generated,,,2,Access method (NR),,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,8,No display constant generated,,,3,Materials specified (NR),,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,8,No display constant generated,,,6,Linkage (NR),,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,8,No display constant generated,,,7,Access status (NR),,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,8,No display constant generated,,,8,Field link and sequence number (R),,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,8,No display constant generated,,,a,Host name (R),,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,8,No display constant generated,,,b,Access number (R) [OBSOLETE],,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,8,No display constant generated,,,c,Compression information (R),,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,8,No display constant generated,,,d,Path (R),,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,8,No display constant generated,,,f,Electronic name (R),,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,8,No display constant generated,,,g,Uniform Resource Name (R) [OBSOLETE],,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,8,No display constant generated,,,h,Processor of request (NR) [OBSOLETE],,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,8,No display constant generated,,,i,Instruction (R) [OBSOLETE],,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,8,No display constant generated,,,j,Bits per second (NR) [OBSOLETE],,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,8,No display constant generated,,,k,Password (NR) [OBSOLETE],,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,8,No display constant generated,,,l,Logon (NR) [OBSOLETE],,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,8,No display constant generated,,,m,Contact for access assistance (R),,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,8,No display constant generated,,,n,Name of location of host (NR)[OBSOLETE],,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,8,No display constant generated,,,o,Operating system (NR),,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,8,No display constant generated,,,p,Port (NR),,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,8,No display constant generated,,,q,Electronic format type (NR),,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,8,No display constant generated,,,r,Settings (NR) [OBSOLETE],,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,8,No display constant generated,,,s,File size (R),,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,8,No display constant generated,,,t,Terminal emulation (R) [OBSOLETE],,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,8,No display constant generated,,,u,Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30016,has electronic reproduction of manifestation,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,8,No display constant generated,,,u,Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30026,is also issued as,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,8,No display constant generated,,,u,Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30028,has mirror site,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,8,No display constant generated,,,u,Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30029,has digital transfer of manifestation,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,8,No display constant generated,,,u,Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30040,is digital transfer of manifestation of,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,8,No display constant generated,,,u,Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30154,has uniform resource locator,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,8,No display constant generated,,,u,Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30298,is digital transfer of item of,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,8,No display constant generated,,,u,Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30299,is electronic reproduction of item of,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,8,No display constant generated,,,u,Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/i/P40087,has digital transfer of item,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,8,No display constant generated,,,u,Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/i/P40088,has electronic reproduction of item,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,8,No display constant generated,,,v,Hours access method available (R),,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,8,No display constant generated,,,w,Record control number (R),,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,8,No display constant generated,,,x,Nonpublic note (R),,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,8,No display constant generated,,,y,Link text (R),,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,8,No display constant generated,,,z,Public note (R),,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,0,Email,Relationship,#,No information provided,,,2,Access method (NR),,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,0,Email,Relationship,#,No information provided,,,3,Materials specified (NR),,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,0,Email,Relationship,#,No information provided,,,6,Linkage (NR),,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,0,Email,Relationship,#,No information provided,,,7,Access status (NR),,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,0,Email,Relationship,#,No information provided,,,8,Field link and sequence number (R),,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,0,Email,Relationship,#,No information provided,,,a,Host name (R),,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,0,Email,Relationship,#,No information provided,,,b,Access number (R) [OBSOLETE],,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,0,Email,Relationship,#,No information provided,,,c,Compression information (R),,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,0,Email,Relationship,#,No information provided,,,d,Path (R),,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,0,Email,Relationship,#,No information provided,,,f,Electronic name (R),,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,0,Email,Relationship,#,No information provided,,,g,Uniform Resource Name (R) [OBSOLETE],,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,0,Email,Relationship,#,No information provided,,,h,Processor of request (NR) [OBSOLETE],,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,0,Email,Relationship,#,No information provided,,,i,Instruction (R) [OBSOLETE],,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,0,Email,Relationship,#,No information provided,,,j,Bits per second (NR) [OBSOLETE],,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,0,Email,Relationship,#,No information provided,,,k,Password (NR) [OBSOLETE],,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,0,Email,Relationship,#,No information provided,,,l,Logon (NR) [OBSOLETE],,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,0,Email,Relationship,#,No information provided,,,m,Contact for access assistance (R),,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,0,Email,Relationship,#,No information provided,,,n,Name of location of host (NR)[OBSOLETE],,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,0,Email,Relationship,#,No information provided,,,o,Operating system (NR),,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,0,Email,Relationship,#,No information provided,,,p,Port (NR),,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,0,Email,Relationship,#,No information provided,,,q,Electronic format type (NR),,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,0,Email,Relationship,#,No information provided,,,r,Settings (NR) [OBSOLETE],,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,0,Email,Relationship,#,No information provided,,,s,File size (R),,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,0,Email,Relationship,#,No information provided,,,t,Terminal emulation (R) [OBSOLETE],,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,0,Email,Relationship,#,No information provided,,,u,Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30016,has electronic reproduction of manifestation,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,0,Email,Relationship,#,No information provided,,,u,Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30026,is also issued as,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,0,Email,Relationship,#,No information provided,,,u,Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30028,has mirror site,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,0,Email,Relationship,#,No information provided,,,u,Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30029,has digital transfer of manifestation,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,0,Email,Relationship,#,No information provided,,,u,Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30040,is digital transfer of manifestation of,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,0,Email,Relationship,#,No information provided,,,u,Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30154,has uniform resource locator,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,0,Email,Relationship,#,No information provided,,,u,Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30298,is digital transfer of item of,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,0,Email,Relationship,#,No information provided,,,u,Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30299,is electronic reproduction of item of,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,0,Email,Relationship,#,No information provided,,,u,Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/i/P40087,has digital transfer of item,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,0,Email,Relationship,#,No information provided,,,u,Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/i/P40088,has electronic reproduction of item,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,0,Email,Relationship,#,No information provided,,,v,Hours access method available (R),,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,0,Email,Relationship,#,No information provided,,,w,Record control number (R),,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,0,Email,Relationship,#,No information provided,,,x,Nonpublic note (R),,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,0,Email,Relationship,#,No information provided,,,y,Link text (R),,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,0,Email,Relationship,#,No information provided,,,z,Public note (R),,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,0,Email,Relationship,0,Resource,,,2,Access method (NR),,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,0,Email,Relationship,0,Resource,,,3,Materials specified (NR),,,,,,,,,,,,,,,
,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,0,Email,Relationship,0,Resource,,,6,Linkage (NR),,,,,,,,,,,,,,,
